LastPrice,Volume,Bid1Price,Bid1Volume,Ask1Price,Ask1Volume,FutureAvgPrice,Traded,Volume_increased,TradedPred
6056.2,4215,6057,2,6057.6,1,6057.04,1,0,0
6056.2,4215,6056.8,2,6057.6,1,6057.18,1,0,0
6056.2,4215,6056.8,2,6057.6,1,6057.32,1,0,1
6056.2,4215,6056.8,2,6057.6,2,6057.46,1,0,0
6056.2,4215,6056.8,2,6057.6,2,6057.6,1,0,0
6057.6,4216,6056.8,2,6057.6,1,6057.6,0,1,0
6057.6,4216,6056.8,2,6057.6,1,6057.6,0,0,0
6057.6,4216,6056.8,2,6057.6,1,6057.6,0,0,0
6057.6,4216,6057,1,6057.6,1,6057.6,0,0,0
6057.6,4216,6057,1,6057.6,1,6057.52,0,0,0
6057.6,4216,6057,1,6057.6,1,6057.44,0,0,0
6057.6,4216,6057,1,6057.6,2,6057.36,0,0,0
6057.6,4216,6057,1,6057.6,3,6057.28,0,0,0
6057.6,4217,6057,1,6057.6,2,6057.2,0,1,0
6057.6,4218,6057,2,6057.6,1,6057.12,0,1,0
6057.6,4219,6057,2,6058,1,6057.04,0,1,0
6057.6,4219,6057,2,6058,1,6056.96,0,0,0
6057.6,4219,6057,1,6058,1,6056.88,0,0,0
6057.6,4219,6057,1,6057.8,2,6056.8,0,0,0
6056.8,4221,6056.8,1,6057.8,2,6056.8,0,2,0
6056.8,4221,6056.8,1,6057,1,6056.8,0,0,0
6056.8,4222,6056.4,1,6057,1,6056.8,0,1,0
6056.8,4222,6056.2,1,6057,1,6056.82,1,0,0
6056.8,4222,6056.8,2,6057,1,6056.82,1,0,0
6056.8,4224,6056.2,1,6057,1,6056.82,1,2,0
6056.8,4224,6056.8,2,6057,1,6056.82,1,0,0
6056.8,4226,6056.2,1,6056.8,1,6056.82,1,2,0
6056.8,4226,6056.2,1,6057,1,6056.82,1,0,0
6056.8,4226,6056.2,1,6057,2,6056.82,1,0,0
6056.8,4226,6056.2,1,6056.8,1,6056.82,1,0,0
6056.8,4226,6056.2,1,6056.8,1,6056.82,1,0,0
6056.8,4227,6056.2,1,6057,1,6056.82,1,1,0
6057,4231,6056.8,1,6057.6,1,6056.8,0,4,0
6056.8,4232,6056,1,6057.4,3,6056.82,1,1,0
6056.8,4232,6056,1,6057.2,1,6056.84,1,0,0
6056.8,4232,6056,1,6057,1,6056.86,1,0,0
6056.8,4232,6056.2,2,6057,1,6056.88,1,0,0
6056.8,4232,6056.2,2,6057,1,6056.9,1,0,0
6056.8,4232,6056.2,1,6057,1,6056.92,1,0,0
6056.8,4232,6056,1,6056.8,1,6056.94,1,0,0
6056.8,4232,6056.2,2,6057,1,6056.96,1,0,0
6056.8,4232,6056.2,1,6057,1,6057.02,1,0,0
6056.8,4232,6056,1,6057,1,6057.08,1,0,0
6057,4233,6056,1,6057,1,6057.12,1,1,0
6057,4233,6056,1,6057,1,6057.16,1,0,0
6057,4233,6056,1,6057,1,6057.2,1,0,0
6057,4233,6056,1,6057,1,6057.24,1,0,0
6057,4233,6056.2,1,6057,2,6057.28,1,0,0
6057,4233,6056.4,1,6057,2,6057.32,1,0,0
6057,4235,6057,1,6057.4,1,6057.36,1,2,0
6057,4235,6057,1,6057.4,1,6057.4,1,0,0
6057.4,4236,6057,2,6057.8,1,6057.4,0,1,0
6057.4,4236,6057,3,6057.8,1,6057.4,0,0,0
6057.4,4236,6057,3,6057.8,1,6057.4,0,0,0
6057.4,4236,6057,3,6057.8,1,6057.4,0,0,0
6057.4,4236,6057,3,6057.8,1,6057.36,0,0,0
6057.4,4236,6057,3,6057.8,2,6057.32,0,0,0
6057.4,4236,6057,3,6057.8,2,6057.28,0,0,0
6057.4,4236,6057,3,6057.8,2,6057.24,0,0,0
6057.4,4236,6057,3,6057.6,1,6057.2,0,0,0
6057.4,4236,6057,3,6057.6,1,6057.18,0,0,0
6057.4,4236,6057,3,6057.6,1,6057.16,0,0,0
6057.4,4236,6057,3,6057.4,1,6057.14,0,0,0
6057.4,4236,6057,2,6057.4,1,6057.12,0,0,0
6057.4,4236,6057,2,6057.4,3,6057.1,0,0,0
6057,4238,6056.6,3,6057.4,3,6057.06,1,2,1
6057,4238,6056.6,3,6057.4,3,6057.02,1,0,1
6057,4238,6056.6,3,6057.4,3,6056.98,0,0,1
6057,4238,6056.6,2,6057.4,3,6056.88,0,0,1
6057,4238,6056.8,1,6057.4,3,6056.78,0,0,1
6057.2,4240,6056.8,1,6057.4,3,6056.66,0,2,0
6057.2,4240,6056.8,1,6057.2,2,6056.54,0,0,0
6057.2,4240,6056.8,1,6057.4,2,6056.46,0,0,0
6057.2,4240,6056.8,1,6057.2,2,6056.38,0,0,0
6057.2,4240,6056.8,1,6057.4,2,6056.3,0,0,0
6056.6,4243,6056,1,6057.2,2,6056.28,0,3,1
6056.6,4243,6056.6,1,6057.2,2,6056.26,0,0,1
6056.6,4244,6056.2,1,6057.2,3,6056.24,0,1,1
6056,4245,6055.2,1,6057,1,6056.28,1,1,1
6056,4245,6055.4,3,6056.6,2,6056.32,1,0,1
6056,4245,6055.4,3,6056.4,3,6056.36,1,0,1
6056,4245,6055.4,3,6056.2,1,6056.4,1,0,1
6056.4,4246,6055.4,2,6056.4,1,6056.4,0,1,0
6056.4,4246,6055.6,1,6056.4,1,6056.4,0,0,0
6056.4,4246,6055.8,1,6056.4,1,6056.4,0,0,0
6056.4,4246,6055.8,1,6056.4,1,6056.4,0,0,0
6056.4,4246,6055.6,1,6056.4,1,6056.4,0,0,0
6056.4,4246,6055.4,2,6056.4,1,6056.4,0,0,0
6056.4,4246,6055.4,2,6056.4,2,6056.4,0,0,0
6056.4,4246,6055.4,2,6056.4,2,6056.4,0,0,0
6056.4,4246,6055.4,1,6056.2,3,6056.4,0,0,0
6056.4,4246,6053.4,1,6056,1,6056.4,0,0,0
6056.4,4246,6054.6,1,6056.2,3,6056.4,0,0,0
6056.4,4246,6054.8,2,6056.2,1,6056.4,0,0,0
6056.4,4246,6054.8,2,6056.2,2,6056.4,0,0,0
6056.4,4246,6054.8,2,6056,2,6056.32,0,0,0
6056.4,4246,6054,2,6056.2,1,6056.24,0,0,0
6056.4,4246,6054.2,5,6055.6,1,6056.16,0,0,0
6056.4,4246,6054.2,4,6055.6,2,6056.08,0,0,0
6056.4,4246,6054.4,3,6055.6,1,6056,0,0,0
6056.4,4246,6054.4,2,6055.6,1,6055.92,0,0,0
6056.4,4246,6054.4,2,6055.6,1,6055.84,0,0,0
6056.4,4246,6054.4,2,6055.6,1,6055.76,0,0,0
6056.4,4246,6054.4,2,6055.6,1,6055.68,0,0,0
6056.4,4246,6054.4,1,6055.6,1,6055.6,0,0,0
6055.6,4247,6054.4,1,6056,1,6055.6,0,1,1
6055.6,4247,6054.8,1,6056,1,6055.6,0,0,1
6055.6,4247,6054.8,1,6056,1,6055.6,0,0,1
6055.6,4247,6054.8,1,6056.4,1,6055.6,0,0,1
6055.6,4247,6055,1,6056.4,1,6055.62,1,0,1
6055.6,4247,6055.4,1,6056.4,1,6055.64,1,0,1
6055.6,4247,6055.6,1,6056.4,1,6055.68,1,0,1
6055.6,4247,6055.2,1,6056.4,1,6055.72,1,0,1
6055.6,4247,6055,1,6056.2,2,6055.76,1,0,1
6055.6,4247,6055,1,6056,2,6055.8,1,0,1
6055.6,4247,6055,1,6056,2,6055.84,1,0,1
6055.6,4247,6055.2,1,6056,2,6055.74,1,0,0
6055.6,4247,6055.2,1,6055.8,1,6055.64,1,0,0
6055.6,4247,6055.2,1,6055.8,2,6055.68,1,0,0
6055.8,4248,6055.2,1,6055.8,1,6055.7,0,1,0
6055.8,4249,6055,1,6056,2,6055.72,0,1,0
6056,4250,6055,1,6056,1,6055.72,0,1,0
6056,4250,6054.6,1,6056,1,6055.72,0,0,0
6056,4250,6053.8,3,6055.8,3,6055.72,0,0,0
6056,4250,6054.2,2,6055.6,1,6055.72,0,0,0
6056,4250,6054.4,2,6054.6,1,6055.72,0,0,0
6054.6,4251,6054.6,2,6055.6,1,6055.86,1,1,1
6054.6,4251,6054.8,1,6056,1,6056,1,0,1
6056,4252,6054.8,1,6056.4,1,6056,0,1,0
6056,4252,6054.8,1,6056.2,1,6056,0,0,0
6056,4252,6055,1,6056.2,1,6056,0,0,0
6056,4252,6055,1,6056.2,2,6056,0,0,0
6056,4252,6055,1,6056.2,2,6056,0,0,0
6056,4252,6055,1,6056,1,6056,0,0,0
6056,4252,6055,1,6056,1,6056,0,0,0
6056,4252,6055,1,6056,2,6056,0,0,0
6056,4252,6055,1,6056,2,6056,0,0,0
6056,4252,6054.4,2,6055.8,3,6056,0,0,0
6056,4252,6054.4,2,6055.8,4,6056,0,0,0
6056,4252,6054.4,2,6055.8,4,6056,0,0,0
6056,4252,6054.4,2,6055.6,2,6056,0,0,0
6056,4252,6054.4,2,6055.6,2,6056,0,0,0
6056,4252,6054.4,2,6055.4,1,6055.9,0,0,0
6056,4252,6054.4,2,6055.4,2,6055.8,0,0,0
6056,4252,6054.4,2,6055.4,1,6055.7,0,0,0
6056,4252,6054.4,1,6055.4,1,6055.6,0,0,0
6056,4252,6054.4,1,6055.2,1,6055.5,0,0,0
6056,4252,6054,1,6055.2,1,6055.4,0,0,0
6056,4252,6053.4,1,6055.2,1,6055.3,0,0,0
6056,4252,6053.6,3,6055.2,1,6055.12,0,0,0
6056,4252,6053.6,3,6055.2,2,6054.94,0,0,0
6056,4252,6053.6,3,6055,1,6054.76,0,0,0
6055,4253,6053.6,2,6055.2,1,6054.68,0,1,1
6055,4253,6053.6,2,6055.2,2,6054.6,0,0,1
6055,4253,6053.8,1,6055.2,2,6054.52,0,0,1
6055,4253,6054.2,1,6055.2,1,6054.44,0,0,1
6055,4253,6054.2,1,6055.2,1,6054.34,0,0,1
6055,4253,6054.2,1,6055,1,6054.24,0,0,1
6055,4253,6054.2,1,6055,2,6054.14,0,0,1
6054.2,4254,6054,1,6055,2,6054.12,0,1,1
6054.2,4254,6053.8,1,6055,2,6054.1,0,0,1
6054.2,4254,6053.8,1,6055,2,6054.08,0,0,1
6054.2,4254,6053.8,1,6055,3,6054.06,0,0,1
6054.2,4254,6054,1,6055,3,6054.04,0,0,1
6054.2,4254,6054,1,6055,3,6054,0,0,1
6054.2,4254,6054,1,6055,4,6053.94,0,0,1
6054,4255,6053.8,1,6055,4,6053.92,0,1,1
6054,4255,6054,2,6055,4,6053.9,0,0,1
6054,4255,6054,2,6054.8,1,6053.88,0,0,1
6054,4256,6054,1,6054.8,2,6053.88,0,1,1
6054,4257,6053.6,1,6054.8,2,6053.88,0,1,1
6054,4257,6053.8,1,6054.8,2,6053.88,0,0,1
6054,4257,6053.8,1,6054.6,1,6053.82,0,0,1
6054,4257,6053.8,1,6054.6,1,6053.76,0,0,1
6053.8,4259,6053.6,1,6054.6,1,6053.72,0,2,1
6053.6,4260,6053.8,1,6054.6,1,6053.7,1,1,1
6053.8,4261,6053.4,1,6054.4,1,6053.66,0,1,1
6053.8,4261,6053.4,1,6054,1,6053.62,0,0,1
6053.8,4261,6054,1,6054.8,1,6053.58,0,0,1
6054,4262,6053.4,1,6054.6,4,6053.52,0,1,0
6054,4262,6053.4,1,6054.6,5,6053.46,0,0,0
6054,4262,6053.4,1,6054.6,4,6053.4,0,0,0
6053.4,4263,6053,1,6054.6,3,6053.4,0,1,1
6053.4,4263,6053.4,2,6054.6,1,6053.4,0,0,1
6053.4,4263,6053.4,2,6054.6,1,6053.4,0,0,1
6053.4,4263,6053.4,2,6054.6,2,6053.4,0,0,1
6053.4,4263,6053.2,3,6054.6,2,6053.4,0,0,1
6053.4,4263,6053.2,4,6054.6,2,6053.4,0,0,1
6053.4,4263,6053.4,1,6054.6,2,6053.4,0,0,1
6053.4,4263,6053.4,1,6054.4,1,6053.4,0,0,1
6053.4,4263,6053.4,1,6054.4,1,6053.4,0,0,1
6053.4,4263,6053.4,1,6054.4,1,6053.46,1,0,1
6053.4,4263,6053.4,1,6054.4,1,6053.52,1,0,0
6053.4,4264,6053.2,3,6054.4,1,6053.58,1,1,0
6053.4,4264,6053.2,2,6054.4,2,6053.64,1,0,0
6053.4,4264,6053.2,1,6054.4,2,6053.7,1,0,0
6053.4,4264,6053.4,1,6054.4,2,6053.78,1,0,0
6053.4,4264,6053.4,1,6054.2,1,6053.86,1,0,0
6053.4,4264,6053.4,1,6054.2,1,6053.94,1,0,0
6053.4,4264,6053.2,1,6054.2,1,6054.02,1,0,0
6053.4,4265,6053.2,1,6054,2,6054.1,1,1,0
6054,4268,6053.2,1,6054,1,6054.12,1,3,0
6054,4269,6053.2,1,6054.4,1,6054.22,1,1,0
6054,4269,6053.2,1,6054.2,1,6054.32,1,0,0
6054,4269,6053.2,1,6054.4,1,6054.42,1,0,0
6054,4269,6054.2,1,6054.4,1,6054.52,1,0,0
6054.2,4270,6053.2,1,6054.4,1,6054.6,1,1,0
6054.2,4270,6053.2,1,6054.2,1,6054.68,1,0,0
6054.2,4270,6053.2,1,6054.4,1,6054.66,1,0,0
6054.2,4270,6053.4,1,6054.4,1,6054.64,1,0,0
6054.2,4270,6053.6,1,6054.4,1,6054.62,1,0,0
6054.2,4270,6053.6,1,6054.4,1,6054.6,1,0,0
6055,4273,6054,1,6055,2,6054.5,0,3,0
6055,4273,6053.8,4,6055,2,6054.4,0,0,0
6055,4273,6053.8,4,6055,2,6054.3,0,0,0
6055,4273,6053.8,3,6055,2,6054.2,0,0,0
6055,4273,6053.8,3,6055,1,6054.1,0,0,0
6055,4273,6053.8,3,6054,1,6054,0,0,0
6054,4274,6053.8,1,6055,1,6054,0,1,1
6054,4274,6054,1,6054.8,1,6054,0,0,1
6054,4276,6053.8,1,6055,1,6054,0,2,1
6054,4276,6053.4,1,6054.8,3,6054,0,0,1
6054,4276,6053.2,1,6054.6,3,6054.02,1,0,1
6054,4276,6053.2,1,6054.4,1,6054.04,1,0,1
6054,4276,6053.2,1,6054.4,1,6054.06,1,0,1
6054,4276,6053.2,1,6054.4,2,6054.02,1,0,1
6054,4276,6053.2,1,6054.4,1,6053.98,0,0,1
6054,4276,6053.4,6,6054.4,1,6053.94,0,0,1
6054,4276,6053.6,1,6054.4,1,6053.9,0,0,0
6054,4276,6053.6,1,6054.4,1,6053.86,0,0,0
6054,4276,6053.6,1,6054.2,1,6053.82,0,0,0
6054,4276,6053.6,1,6054.2,1,6053.78,0,0,0
6054.2,4277,6053.4,4,6055,1,6053.7,0,1,0
6054.2,4277,6053.6,1,6055,1,6053.62,0,0,0
6054.2,4277,6053.6,1,6055,2,6053.54,0,0,0
6053.6,4278,6053.4,4,6054.8,2,6053.52,0,1,1
6053.6,4278,6053.4,4,6054.2,1,6053.5,0,0,1
6053.6,4278,6053.4,2,6054.6,1,6053.56,0,0,1
6053.6,4278,6053.4,1,6054.4,1,6053.7,1,0,1
6053.6,4278,6053.4,1,6054.4,1,6053.84,1,0,1
6053.6,4278,6053.4,1,6054.4,1,6054.12,1,0,1
6053.6,4278,6053.4,1,6054.4,2,6054.4,1,0,1
6053.4,4279,6053.2,1,6054.2,1,6054.7,1,1,1
6053.4,4279,6053.2,1,6054.2,2,6055,1,0,1
6053.4,4279,6053.2,1,6054.2,1,6055.3,1,0,1
6053.4,4279,6053.6,1,6054.2,1,6055.6,1,0,1
6053.4,4279,6053.6,1,6054.2,1,6055.9,1,0,1
6054.2,4280,6053.6,1,6055,1,6056.12,1,1,0
6055,4281,6053.6,1,6055.4,1,6056.26,1,1,0
6055,4281,6054,3,6055.6,1,6056.4,1,0,0
6056.4,4282,6054.2,2,6057.2,1,6056.4,0,1,0
6056.4,4282,6054.4,1,6056,2,6056.4,0,0,0
6056.4,4282,6054.2,2,6055.8,1,6056.4,0,0,0
6056.4,4282,6054.4,2,6055.8,1,6056.4,0,0,0
6056.4,4282,6054.4,2,6055.8,1,6056.4,0,0,0
6056.4,4282,6054.4,1,6055.8,1,6056.22,0,0,0
6056.4,4282,6054.2,2,6055.8,1,6056.04,0,0,0
6056.4,4282,6054.4,2,6056,1,6055.86,0,0,0
6056.4,4282,6054.6,1,6056,3,6055.68,0,0,0
6056.4,4282,6054.4,2,6056,3,6055.48,0,0,0
6056.4,4282,6054.4,1,6056,3,6055.28,0,0,0
6056.4,4282,6054.4,1,6055.8,1,6055.2,0,0,0
6056.4,4282,6054.4,1,6055.8,1,6055.12,0,0,0
6056.4,4282,6054.2,2,6055.8,1,6055.04,0,0,0
6056.4,4282,6054.4,1,6055.8,2,6054.86,0,0,0
6054.6,4283,6054.4,1,6055.8,2,6054.86,1,1,1
6054.6,4283,6054.4,1,6055.8,2,6054.86,1,0,1
6054.6,4283,6054.2,4,6055.8,2,6054.84,1,0,1
6054.6,4283,6054.2,4,6054.4,1,6054.82,1,0,1
6054.4,4285,6054.2,3,6055.8,1,6054.82,1,2,1
6054.4,4285,6054.4,1,6055.6,1,6054.8,1,0,1
6055.6,4286,6054.4,1,6055.8,1,6054.66,0,1,0
6055.6,4286,6054.6,1,6055.8,1,6054.52,0,0,0
6055.6,4286,6054.6,1,6056,2,6054.52,0,0,0
6054.6,4287,6054.2,3,6056,3,6054.62,1,1,1
6054.6,4287,6054.4,1,6055.8,1,6054.72,1,0,1
6054.6,4287,6054.4,1,6055.8,1,6054.7,1,0,0
6054.4,4288,6054.2,3,6055.8,1,6054.82,1,1,1
6054.4,4288,6054.2,3,6055.6,1,6054.94,1,0,1
6054.4,4288,6054.2,3,6055.8,1,6055.06,1,0,1
6054.2,4289,6054.2,2,6055.8,1,6055.2,1,1,1
6054.2,4289,6054.2,2,6055.6,1,6055.34,1,0,1
6054.2,4289,6054.2,2,6055.6,2,6055.52,1,0,1
6055.6,4291,6054.2,1,6055.6,1,6055.64,1,2,0
6055.6,4291,6054.2,2,6055.6,1,6055.76,1,0,0
6055.6,4291,6054.4,1,6055.6,1,6055.88,1,0,0
6054.4,4292,6054.2,2,6055.6,1,6056.12,1,1,1
6055.6,4293,6054.2,2,6056,3,6056.24,1,1,0
6055.6,4293,6054.4,1,6056,3,6056.26,1,0,0
6055.6,4293,6054.8,1,6056,2,6056.28,1,0,0
6055.6,4293,6054.8,1,6056,2,6056.3,1,0,0
6055.6,4293,6055,1,6056,2,6056.32,1,0,0
6056,4294,6055,1,6056,1,6056.3,1,1,0
6056.8,4296,6056,1,6056.8,1,6056.2,0,2,0
6056.8,4296,6056,1,6056.8,1,6056.1,0,0,0
6056.8,4296,6056,1,6056.8,1,6056,0,0,0
6056.8,4296,6055.2,1,6056.8,1,6056,0,0,0
6056.8,4296,6055.8,2,6056.8,1,6056,0,0,0
6055.8,4297,6055.8,1,6056.8,1,6056.1,1,1,1
6055.8,4297,6055.8,1,6057,1,6056.12,1,0,1
6055.8,4297,6055.8,1,6057,1,6056.14,1,0,0
6055.8,4297,6055.8,1,6057,1,6056.16,1,0,0
6055.8,4297,6055.8,1,6057,1,6056.18,1,0,0
6055.8,4297,6055.8,1,6057,1,6056.2,1,0,0
6055.8,4297,6055.8,1,6057,2,6056.22,1,0,1
6055.8,4298,6055.6,1,6057,2,6056.28,1,1,1
6056.8,4299,6056,1,6057,2,6056.24,0,1,0
6056.8,4299,6056,1,6057,2,6056.2,0,0,0
6056.8,4299,6056,1,6056.8,1,6056.12,0,0,0
6056,4300,6055.6,1,6056.8,1,6056.12,1,1,0
6056,4300,6056,2,6056.8,1,6056.12,1,0,0
6056,4300,6056,2,6056.8,2,6056.12,1,0,0
6056,4300,6056,1,6056.8,2,6056.12,1,0,0
6056,4300,6056,1,6056.8,2,6056.08,1,0,0
6056,4300,6056,1,6056.4,1,6056.04,1,0,0
6056.4,4302,6056,1,6056.6,1,6055.94,0,2,0
6056.4,4302,6056,1,6056.6,1,6055.84,0,0,0
6056.4,4302,6056,1,6056.6,1,6055.74,0,0,0
6056,4303,6055.6,1,6056,1,6055.7,0,1,1
6056,4303,6055.6,1,6056,1,6055.66,0,0,0
6056,4303,6055.6,1,6056,1,6055.6,0,0,0
6056,4304,6055.6,1,6056.6,1,6055.54,0,1,0
6056,4304,6055.6,1,6056.6,1,6055.48,0,0,0
6055.6,4305,6055.4,1,6056.6,1,6055.46,0,1,1
6055.6,4305,6055.4,1,6056.4,2,6055.44,0,0,1
6055.4,4306,6054.8,1,6056.4,2,6055.44,1,1,1
6055.4,4306,6054.8,1,6056.2,2,6055.34,0,0,1
6055.4,4306,6055.6,2,6056.2,2,6055.24,0,0,1
6055.6,4308,6053.8,3,6056.2,1,6055.12,0,2,0
6055.6,4308,6055.4,1,6056,2,6055,0,0,0
6055.4,4309,6054.6,1,6056,3,6054.84,0,1,1
6055.4,4309,6054.6,1,6056,3,6054.68,0,0,0
6055.4,4309,6054.6,1,6056,2,6054.58,0,0,1
6055.4,4309,6054.6,1,6055.6,1,6054.48,0,0,1
6055.4,4309,6054.4,5,6056,1,6054.38,0,0,1
6055.4,4309,6054.4,5,6056,1,6054.28,0,0,0
6054.4,4310,6054.4,4,6055.8,1,6054.28,0,1,1
6054.4,4310,6054.4,1,6055.8,1,6054.28,0,0,1
6054.4,4310,6054.4,1,6055.6,2,6054.28,0,0,1
6054.4,4310,6054.4,1,6055.6,3,6054.28,0,0,1
6053.8,4311,6053.8,1,6055.6,3,6054.34,1,1,1
6053.8,4311,6054,1,6054.4,1,6054.4,1,0,1
6054.4,4312,6054,1,6055.6,3,6054.4,0,1,1
6054.4,4312,6054.4,1,6055.6,2,6054.4,0,0,1
6054.4,4312,6054.6,1,6055.6,2,6054.4,0,0,1
6054.4,4312,6054.6,1,6055.6,2,6054.4,0,0,1
6054.4,4312,6054.6,1,6055.4,1,6054.4,0,0,0
6054.4,4312,6054.4,1,6055.4,1,6054.4,0,0,0
6054.4,4312,6054.4,1,6055.4,1,6054.4,0,0,0
6054.4,4312,6054.4,1,6055.4,1,6054.4,0,0,0
6054.4,4312,6054.4,1,6055.2,2,6054.4,0,0,0
6054.4,4313,6054,1,6054.4,1,6054.36,0,1,0
6054.4,4313,6053,1,6054.4,2,6054.32,0,0,0
6054.4,4313,6053.4,1,6054.4,2,6054.28,0,0,0
6054.4,4313,6053.4,1,6054.4,2,6054.24,0,0,0
6054.4,4313,6053.2,5,6054.4,2,6054.2,0,0,0
6054.4,4313,6053.4,1,6054.2,1,6054.16,0,0,0
6054.4,4313,6053.2,4,6054.2,2,6054.12,0,0,0
6054.4,4313,6053.2,2,6054.2,2,6054.08,0,0,0
6054.4,4313,6053.2,2,6054.2,2,6054.04,0,0,0
6054.4,4313,6053.2,2,6054,1,6054,0,0,0
6054,4314,6053.2,2,6054.2,1,6054,0,1,1
6054,4314,6053.4,1,6054.2,1,6054,0,0,1
6054,4314,6053.4,1,6054.2,1,6054,0,0,1
6054,4314,6053.4,1,6054,2,6054,0,0,1
6054,4314,6053.2,2,6054,2,6054,0,0,1
6054,4314,6053.4,1,6054,3,6054,0,0,1
6054,4315,6053.2,2,6054,2,6054,0,1,1
6054,4316,6053.4,1,6054,1,6054,0,1,0
6054,4316,6053.6,1,6054,1,6054,0,0,1
6054,4316,6053.2,1,6054,1,6054,0,0,1
6054,4316,6053.4,3,6054,1,6054,0,0,0
6054,4316,6053.4,3,6054,1,6054,0,0,0
6054,4316,6053.4,3,6054,1,6054,0,0,0
6054,4316,6053.4,3,6054,1,6054,0,0,0
6054,4316,6053.4,2,6054,1,6054,0,0,0
6054,4316,6053.2,1,6054,1,6054,0,0,0
6054,4316,6053.4,2,6054,1,6054.02,1,0,0
6054,4316,6053.2,1,6054,1,6054.04,1,0,0
6054,4317,6053.2,1,6054.4,1,6054.06,1,1,0
6054,4317,6053.2,1,6054.2,1,6054.08,1,0,0
6054,4317,6053.2,1,6054,1,6054.1,1,0,0
6054,4317,6053.8,1,6054,1,6054.12,1,0,0
6054,4318,6053.4,2,6054.4,1,6054.14,1,1,0
6054,4318,6053.6,1,6054.4,2,6054.16,1,0,0
6054,4318,6053.4,2,6054.2,1,6054.18,1,0,0
6054,4318,6053.4,2,6054.2,1,6054.2,1,0,0
6054.2,4319,6053.4,2,6054.4,2,6054.18,0,1,0
6054.2,4319,6053.4,2,6054.4,3,6054.16,0,0,0
6054.2,4319,6053.2,1,6054.4,3,6054.12,0,0,0
6054.2,4319,6053.4,1,6054.4,3,6054.08,0,0,0
6054.2,4319,6053.2,1,6054.4,3,6054.04,0,0,0
6054.2,4319,6053.2,1,6054.2,1,6054,0,0,0
6054.2,4319,6053.2,1,6054.2,2,6053.96,0,0,0
6054.2,4319,6053.2,1,6054,1,6053.92,0,0,0
6054.2,4319,6053.2,1,6054,1,6053.88,0,0,0
6054.2,4319,6053.2,1,6054,2,6053.84,0,0,0
6054,4321,6054,4,6054.2,1,6053.82,0,2,0
6054,4325,6053.2,1,6053.8,1,6053.8,0,4,1
6053.8,4327,6053,2,6054,1,6053.8,0,2,1
6053.8,4328,6053,2,6054,1,6053.86,1,1,1
6053.8,4328,6053,2,6054.2,2,6053.92,1,0,1
6053.8,4328,6053.2,1,6054.2,2,6053.98,1,0,1
6053.8,4328,6053.2,1,6054.2,2,6054.04,1,0,1
6053.8,4328,6053.4,1,6054.2,2,6054.1,1,0,1
6053.8,4328,6053.6,2,6054.2,2,6054.16,1,0,1
6053.8,4328,6053.6,2,6054.2,2,6054.2,1,0,0
6053.8,4328,6053.6,2,6054.2,2,6054.24,1,0,0
6053.8,4328,6053.6,2,6054.2,3,6054.28,1,0,1
6053.8,4328,6053.6,2,6054.2,3,6054.32,1,0,0
6054.4,4332,6054.2,2,6055.4,1,6054.24,0,4,0
6054.4,4332,6054.2,1,6055.4,1,6054.16,0,0,0
6054.4,4332,6054.2,1,6055.2,1,6054.08,0,0,0
6054.4,4332,6054.2,1,6055.2,1,6054,0,0,0
6054.4,4332,6054.2,1,6055.2,1,6053.92,0,0,0
6054.4,4332,6054.2,1,6055.2,1,6053.84,0,0,0
6054.2,4333,6053.6,2,6055.2,1,6053.78,0,1,0
6054.2,4333,6053.4,1,6054.6,1,6053.72,0,0,0
6054.2,4333,6053.4,1,6053.6,1,6053.66,0,0,0
6054.2,4333,6053.4,1,6053.6,1,6053.6,0,0,0
6053.6,4334,6053.4,1,6055,1,6053.62,1,1,1
6053.6,4334,6053.6,2,6054.8,2,6053.64,1,0,1
6053.6,4334,6053.4,1,6054.8,2,6053.66,1,0,1
6053.6,4334,6053.6,1,6054.8,2,6053.68,1,0,1
6053.6,4334,6053.4,1,6054.6,1,6053.66,1,0,1
6053.6,4334,6053.6,3,6054.6,1,6053.64,1,0,1
6053.6,4334,6053.6,1,6054.4,1,6053.62,1,0,1
6053.6,4334,6053.8,2,6054.4,2,6053.6,0,0,1
6053.6,4334,6053.8,2,6054.4,2,6053.54,0,0,1
6053.6,4335,6053.8,1,6054.4,2,6053.48,0,1,1
6053.8,4336,6053.6,2,6054.4,2,6053.4,0,1,0
6053.8,4336,6053.6,2,6054.4,3,6053.32,0,0,0
6053.8,4336,6053.6,1,6054.4,3,6053.24,0,0,0
6053.8,4336,6053.6,1,6054.4,3,6053.22,0,0,0
6053.4,4338,6053,2,6054.4,3,6053.24,0,2,1
6053.4,4338,6053,2,6054.4,3,6053.26,0,0,1
6053.4,4338,6053,2,6054,1,6053.3,0,0,1
6053.4,4338,6053,2,6054,2,6053.34,0,0,1
6053,4339,6053,1,6053.8,2,6053.42,1,1,1
6053,4339,6053,1,6053.8,2,6053.5,1,0,1
6053,4339,6053,1,6053.8,3,6053.58,1,0,1
6053,4339,6053,1,6053.8,1,6053.6,1,0,1
6053,4339,6053,1,6053.6,1,6053.66,1,0,1
6053.6,4342,6053.2,1,6054,1,6053.66,1,3,0
6053.6,4342,6053.2,1,6054,2,6053.66,1,0,0
6053.6,4342,6053.2,1,6053.8,2,6053.66,1,0,0
6053.8,4343,6052.8,1,6053.8,1,6053.64,0,1,0
